id	content	info
E06B	FIXED OR MOVABLE CLOSURES FOR OPENINGS IN BUILDINGS  VEHICLES  FENCES  OR LIKE ENCLOSURES  IN GENERAL  e.g. DOORS  WINDOWS  BLINDS  GATES 	0
E06C	LADDERS	0
E21B	EARTH OR ROCK DRILLING   OBTAINING OIL  GAS  WATER  SOLUBLE OR MELTABLE MATERIALS OR A SLURRY OF MINERALS FROM WELLS	0
E21C	MINING OR QUARRYING	0
E21D	SHAFTS  TUNNELS  GALLERIES  LARGE UNDERGROUND CHAMBERS	0
E21F	SAFETY DEVICES  TRANSPORT  FILLING-UP  RESCUE  VENTILATION  OR DRAINAGE IN OR OF MINES OR TUNNELS	1
E99Z	SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION	0
F01B	MACHINES OR ENGINES  IN GENERAL OR OF POSITIVE-DISPLACEMENT TYPE  e.g. STEAM ENGINES	1
F01C	ROTARY-PISTON OR OSCILLATING-PISTON MACHINES OR ENGINES 	0
F01D	NON-POSITIVE-DISPLACEMENT MACHINES OR ENGINES  e.g. STEAM TURBINES	1
F01K	STEAM ENGINE PLANTS  STEAM ACCUMULATORS  ENGINE PLANTS NOT OTHERWISE PROVIDED FOR  ENGINES USING SPECIAL WORKING FLUIDS OR CYCLES	0
F01L	CYCLICALLY OPERATING VALVES FOR MACHINES OR ENGINES	1
F01M	LUBRICATING OF MACHINES OR ENGINES IN GENERAL  LUBRICATING INTERNAL-COMBUSTION ENGINES  CRANKCASE VENTILATING	0
F01N	GAS-FLOW SILENCERS OR EXHAUST APPARATUS FOR MACHINES OR ENGINES IN GENERAL  GAS-FLOW SILENCERS OR EXHAUST APPARATUS FOR INTERNAL-COMBUSTION ENGINES 	1
F01P	COOLING OF MACHINES OR ENGINES IN GENERAL  COOLING OF INTERNAL-COMBUSTION ENGINES 	1
F02B	INTERNAL-COMBUSTION PISTON ENGINES  COMBUSTION ENGINES IN GENERAL 	1
F02C	GAS-TURBINE PLANTS  AIR INTAKES FOR JET-PROPULSION PLANTS  CONTROLLING FUEL SUPPLY IN AIR-BREATHING JET-PROPULSION PLANTS	0
F02D	CONTROLLING COMBUSTION ENGINES  	0
F02F	CYLINDERS  PISTONS  OR CASINGS FOR COMBUSTION ENGINES  ARRANGEMENTS OF SEALINGS IN COMBUSTION ENGINES	0
F02G	HOT-GAS OR COMBUSTION-PRODUCT POSITIVE-DISPLACEMENT ENGINE PLANTS  USE OF WASTE HEAT OF COMBUSTION ENGINES  NOT OTHERWISE PROVIDED FOR	0
F02K	JET-PROPULSION PLANTS	0
F02M	SUPPLYING COMBUSTION ENGINES IN GENERAL WITH COMBUSTIBLE MIXTURES OR CONSTITUENTS THEREOF	0
F02N	STARTING OF COMBUSTION ENGINES  STARTING AIDS FOR SUCH ENGINES  NOT OTHERWISE PROVIDED FOR	0
F02P	IGNITION  OTHER THAN COMPRESSION IGNITION  FOR INTERNAL-COMBUSTION ENGINES  TESTING OF IGNITION TIMING IN COMPRESSION-IGNITION ENGINES 	0
F03B	MACHINES OR ENGINES FOR LIQUIDS 	0
F03C	POSITIVE-DISPLACEMENT ENGINES DRIVEN BY LIQUIDS	0
F03D	WIND MOTORS	0
F03G	SPRING  WEIGHT  INERTIA  OR LIKE MOTORS  MECHANICAL-POWER-PRODUCING DEVICES OR MECHANISMS  NOT OTHERWISE PROVIDED FOR OR USING ENERGY SOURCES NOT OTHERWISE PROVIDED FOR	1
F03H	PRODUCING A REACTIVE PROPULSIVE THRUST  NOT OTHERWISE PROVIDED FOR	1
F04B	POSITIVE-DISPLACEMENT MACHINES FOR LIQUIDS  PUMPS	1
F04C	ROTARY-PISTON  OR OSCILLATING-PISTON  POSITIVE-DISPLACEMENT MACHINES FOR LIQUIDS   ROTARY-PISTON  OR OSCILLATING-PISTON  POSITIVE-DISPLACEMENT PUMPS	1
F04D	NON-POSITIVE-DISPLACEMENT PUMPS 	1
F04F	PUMPING OF FLUID BY DIRECT CONTACT OF ANOTHER FLUID OR BY USING INERTIA OF FLUID TO BE PUMPED   SIPHONS	1
F15B	SYSTEMS ACTING BY MEANS OF FLUIDS IN GENERAL  FLUID-PRESSURE ACTUATORS  e.g. SERVOMOTORS  DETAILS OF FLUID-PRESSURE SYSTEMS  NOT OTHERWISE PROVIDED FOR	1
F15C	FLUID-CIRCUIT ELEMENTS PREDOMINANTLY USED FOR COMPUTING OR CONTROL PURPOSES	1
F15D	FLUID DYNAMICS  i.e. METHODS OR MEANS FOR INFLUENCING THE FLOW OF GASES OR LIQUIDS	0
F16B	DEVICES FOR FASTENING OR SECURING CONSTRUCTIONAL ELEMENTS OR MACHINE PARTS TOGETHER  e.g. NAILS  BOLTS  CIRCLIPS  CLAMPS  CLIPS?OR WEDGES  JOINTS OR JOINTING 	0
F16C	SHAFTS  FLEXIBLE SHAFTS  MECHANICAL MEANS FOR TRANSMITTING MOVEMENT IN A FLEXIBLE SHEATHING  ELEMENTS OF CRANKSHAFT MECHANISMS  PIVOTS  PIVOTAL CONNECTIONS  ROTARY ENGINEERING ELEMENTS OTHER THAN GEARING  COUPLING  CLUTCH OR BRAKE ELEMENTS  BEARINGS	0
F16D	COUPLINGS FOR TRANSMITTING ROTATION  CLUTCHES  BRAKES	0
F16F	SPRINGS  SHOCK-ABSORBERS  MEANS FOR DAMPING VIBRATION	0
F16G	BELTS  CABLES  OR ROPES  PREDOMINANTLY USED FOR DRIVING PURPOSES  CHAINS  FITTINGS PREDOMINANTLY USED THEREFOR	0
F16H	GEARING	0
F16J	PISTONS  CYLINDERS  PRESSURE VESSELS IN GENERAL  SEALINGS	0
F16K	VALVES  TAPS  COCKS  ACTUATING-FLOATS  DEVICES FOR VENTING OR AERATING	1
F16L	PIPES  JOINTS OR FITTINGS FOR PIPES  SUPPORTS FOR PIPES  CABLES OR PROTECTIVE TUBING  MEANS FOR THERMAL INSULATION IN GENERAL	0
F16M	FRAMES  CASINGS OR BEDS OF ENGINES  MACHINES OR APPARATUS  NOT SPECIFIC TO ENGINES  MACHINES OR APPARATUS PROVIDED FOR ELSEWHERE  STANDS  SUPPORTS	1
F16N	LUBRICATING	0
F16P	SAFETY DEVICES IN GENERAL	1
F16S	CONSTRUCTIONAL ELEMENTS IN GENERAL  STRUCTURES BUILT-UP FROM SUCH ELEMENTS  IN GENERAL	0
F16T	STEAM TRAPS OR LIKE APPARATUS FOR DRAINING-OFF LIQUIDS FROM ENCLOSURES PREDOMINANTLY CONTAINING GASES OR VAPOURS	1
F17B	GAS-HOLDERS OF VARIABLE CAPACITY	0
F17C	VESSELS FOR CONTAINING OR STORING COMPRESSED  LIQUEFIED  OR SOLIDIFIED GASES  FIXED-CAPACITY GAS-HOLDERS  FILLING VESSELS WITH  OR DISCHARGING FROM VESSELS  COMPRESSED  LIQUEFIED  OR SOLIDIFIED GASES	1
F17D	PIPE-LINE SYSTEMS  PIPE-LINES 	1
F21H	INCANDESCENT MANTLES  OTHER INCANDESCENT BODIES HEATED BY COMBUSTION	1
F21K	NON-ELECTRIC LIGHT SOURCES USING LUMINESCENCE  LIGHT SOURCES USING ELECTROCHEMILUMINESCENCE  LIGHT SOURCES USING CHARGES OF COMBUSTIBLE MATERIAL  LIGHT SOURCES USING SEMICONDUCTOR DEVICES AS LIGHT-GENERATING ELEMENTS  LIGHT SOURCES NOT OTHERWISE PROVIDED FOR	0
F21L	LIGHTING DEVICES OR SYSTEMS THEREOF  BEING PORTABLE OR SPECIALLY ADAPTED FOR TRANSPORTATION	0
F21S	NON-PORTABLE LIGHTING DEVICES  SYSTEMS THEREOF  VEHICLE LIGHTING DEVICES SPECIALLY ADAPTED FOR VEHICLE EXTERIORS	0
F21V	FUNCTIONAL FEATURES OR DETAILS OF LIGHTING DEVICES OR SYSTEMS THEREOF  STRUCTURAL COMBINATIONS OF LIGHTING DEVICES WITH OTHER ARTICLES  NOT OTHERWISE PROVIDED FOR	1
F21W	INDEXING SCHEME ASSOCIATED WITH SUBCLASSES F21K ?F21L  F21S and F21V  RELATING TO USES OR APPLICATIONS OF LIGHTING DEVICES OR SYSTEMS	1
F21Y	INDEXING SCHEME ASSOCIATED WITH SUBCLASSES F21K  F21L  F21S and F21V  RELATING TO THE FORM OR THE KIND OF THE LIGHT SOURCES OR OF THE COLOUR OF THE LIGHT EMITTED	1
F22B	METHODS OF STEAM GENERATION  STEAM BOILERS	1
F22D	PREHEATING  OR ACCUMULATING PREHEATED  FEED-WATER FOR STEAM GENERATION  FEED-WATER SUPPLY FOR STEAM GENERATION  CONTROLLING WATER LEVEL FOR STEAM GENERATION  AUXILIARY DEVICES FOR PROMOTING WATER CIRCULATION WITHIN STEAM BOILERS	1
F22G	SUPERHEATING OF STEAM  e.g. cleaning of the combustion contaminated surfaces of tubes of boilers	1
F23B	METHODS OR APPARATUS FOR COMBUSTION USING ONLY SOLID FUEL  e.g. candle wax	1
F23C	METHODS OR APPARATUS FOR COMBUSTION USING FLUID FUEL OR SOLID FUEL SUSPENDED IN AIR 	1
F23D	BURNERS	0
F23G	CREMATION FURNACES  CONSUMING WASTE OR LOW GRADE FUELS BY COMBUSTION	0
F23H	GRATES  CLEANING OR RAKING GRATES	0
F23J	REMOVAL OR TREATMENT OF COMBUSTION PRODUCTS OR COMBUSTION RESIDUES  FLUES	0
F23K	FEEDING FUEL TO COMBUSTION APPARATUS	0
F23L	SUPPLYING AIR OR NON-COMBUSTIBLE LIQUIDS OR GASES TO COMBUSTION APPARATUS IN GENERAL   VALVES OR DAMPERS SPECIALLY ADAPTED FOR CONTROLLING AIR SUPPLY OR DRAUGHT IN COMBUSTION APPARATUS  INDUCING DRAUGHT IN COMBUSTION APPARATUS  TOPS FOR CHIMNEYS OR VENTILATING SHAFTS  TERMINALS FOR FLUES	0
F23M	CASINGS  LININGS  WALLS OR DOORS SPECIALLY ADAPTED FOR COMBUSTION CHAMBERS  e.g. FIREBRIDGES  DEVICES FOR DEFLECTING AIR  FLAMES OR COMBUSTION PRODUCTS IN COMBUSTION CHAMBERS  SAFETY ARRANGEMENTS SPECIALLY ADAPTED FOR COMBUSTION APPARATUS  DETAILS OF COMBUSTION CHAMBERS  NOT OTHERWISE PROVIDED FOR	0
F23N	REGULATING OR CONTROLLING COMBUSTION	0
F23Q	IGNITION  EXTINGUISHING DEVICES	1
F23R	GENERATING COMBUSTION PRODUCTS OF HIGH PRESSURE OR HIGH VELOCITY  e.g. GAS-TURBINE COMBUSTION CHAMBERS	0
F24B	DOMESTIC STOVES OR RANGES FOR SOLID FUELS   IMPLEMENTS FOR USE IN CONNECTION WITH STOVES OR RANGES	1
F24C	DOMESTIC STOVES OR RANGES  DETAILS OF DOMESTIC STOVES OR RANGES  OF GENERAL APPLICATION	0
F24D	DOMESTIC- OR SPACE-HEATING SYSTEMS  e.g. CENTRAL HEATING SYSTEMS  DOMESTIC HOT-WATER SUPPLY SYSTEMS  ELEMENTS OR COMPONENTS THEREFOR	1
F24F	AIR-CONDITIONING  AIR-HUMIDIFICATION  VENTILATION  USE OF AIR CURRENTS FOR SCREENING 	0
F24H	FLUID HEATERS  e.g. WATER OR AIR HEATERS  HAVING HEAT-GENERATING MEANS  e.g. HEAT PUMPS  IN GENERAL	1
F24S	SOLAR HEAT COLLECTORS  SOLAR HEAT SYSTEMS	0
F24T	GEOTHERMAL COLLECTORS  GEOTHERMAL SYSTEMS	1
F24V	COLLECTION  PRODUCTION OR USE OF HEAT NOT OTHERWISE PROVIDED FOR	1
F25B	REFRIGERATION MACHINES  PLANTS OR SYSTEMS  COMBINED HEATING AND REFRIGERATION SYSTEMS  HEAT PUMP SYSTEMS	1
F25C	PRODUCING  WORKING OR HANDLING ICE	0
F25D	REFRIGERATORS  COLD ROOMS  ICE-BOXES  COOLING OR FREEZING APPARATUS NOT OTHERWISE PROVIDED FOR 	0
F25J	LIQUEFACTION  SOLIDIFICATION  OR SEPARATION OF GASES OR GASEOUS MIXTURES BY PRESSURE AND COLD TREATMENT 	0
F26B	DRYING SOLID MATERIALS OR OBJECTS BY REMOVING LIQUID THEREFROM	0
F27B	FURNACES  KILNS  OVENS  OR RETORTS IN GENERAL  OPEN SINTERING OR LIKE APPARATUS 	0
F27D	DETAILS OR ACCESSORIES OF FURNACES  KILNS  OVENS  OR RETORTS  IN SO FAR AS THEY ARE OF KINDS OCCURRING IN MORE THAN ONE KIND OF FURNACE 	0
F28B	STEAM OR VAPOUR CONDENSERS 	0
F28C	HEAT-EXCHANGE APPARATUS  NOT PROVIDED FOR IN ANOTHER SUBCLASS  IN WHICH THE HEAT-EXCHANGE MEDIA COME INTO DIRECT CONTACT WITHOUT CHEMICAL INTERACTION 	0
F28D	HEAT-EXCHANGE APPARATUS  NOT PROVIDED FOR IN ANOTHER SUBCLASS  IN WHICH THE HEAT-EXCHANGE MEDIA DO NOT COME INTO DIRECT CONTACT  HEAT STORAGE PLANTS OR APPARATUS IN GENERAL	0
F28F	DETAILS OF HEAT-EXCHANGE OR HEAT-TRANSFER APPARATUS  OF GENERAL APPLICATION 	0
F28G	CLEANING OF INTERNAL OR EXTERNAL SURFACES OF HEAT-EXCHANGE OR HEAT-TRANSFER CONDUITS  e.g. WATER TUBES OF BOILERS	0
F41A	FUNCTIONAL FEATURES OR DETAILS COMMON TO BOTH SMALLARMS AND ORDNANCE  e.g. CANNONS  MOUNTINGS FOR SMALLARMS OR ORDNANCE	1
F41B	WEAPONS FOR PROJECTING MISSILES 	1
F41C	SMALLARMS  e.g. PISTOLS?OR RIFLES   ACCESSORIES THEREFOR	1
F41F	APPARATUS FOR LAUNCHING PROJECTILES OR MISSILES FROM BARRELS  e.g. CANNONS  HARPOON GUNS 	1
F41G	WEAPON SIGHTS  AIMING 	1
F41H	ARMOUR  ARMOURED TURRETS  ARMOURED OR ARMED VEHICLES  MEANS OF ATTACK OR DEFENCE  e.g. CAMOUFLAGE  IN GENERAL	1
F41J	TARGETS  TARGET RANGES  BULLET CATCHERS	1
F42B	EXPLOSIVE CHARGES  e.g. FOR BLASTING  FIREWORKS  AMMUNITION	1
F42C	AMMUNITION FUZES  ARMING OR SAFETY MEANS THEREFOR 	0
F42D	BLASTING 	0
F99Z	SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION	0
G01B	MEASURING LENGTH  THICKNESS OR SIMILAR LINEAR DIMENSIONS  MEASURING ANGLES  MEASURING AREAS  MEASURING IRREGULARITIES OF SURFACES OR CONTOURS	0
G01C	MEASURING DISTANCES  LEVELS OR BEARINGS  SURVEYING  NAVIGATION  GYROSCOPIC INSTRUMENTS  PHOTOGRAMMETRY OR VIDEOGRAMMETRY	0
G01D	MEASURING NOT SPECIALLY ADAPTED FOR A SPECIFIC VARIABLE  ARRANGEMENTS FOR MEASURING TWO OR MORE VARIABLES NOT COVERED BY A SINGLE OTHER SUBCLASS  TARIFF METERING APPARATUS  TRANSFERRING OR TRANSDUCING ARRANGEMENTS NOT SPECIALLY ADAPTED FOR A SPECIFIC VARIABLE  MEASURING OR TESTING NOT OTHERWISE PROVIDED FOR	0
G01F	MEASURING VOLUME  VOLUME FLOW  MASS FLOW  OR LIQUID LEVEL  METERING BY VOLUME	0
G01G	WEIGHING	0
G01H	MEASUREMENT OF MECHANICAL VIBRATIONS OR ULTRASONIC  SONIC OR INFRASONIC WAVES	1
G01J	MEASUREMENT OF INTENSITY  VELOCITY  SPECTRAL CONTENT  POLARISATION  PHASE OR PULSE CHARACTERISTICS OF INFRA-RED  VISIBLE OR ULTRA-VIOLET LIGHT  COLORIMETRY  RADIATION PYROMETRY	0
G01K	MEASURING TEMPERATURE  MEASURING QUANTITY OF HEAT  THERMALLY-SENSITIVE ELEMENTS NOT OTHERWISE PROVIDED FOR 	1
G01L	MEASURING FORCE  STRESS  TORQUE  WORK  MECHANICAL POWER  MECHANICAL EFFICIENCY  OR FLUID PRESSURE 	0
G01M	TESTING STATIC OR DYNAMIC BALANCE OF MACHINES OR STRUCTURES  TESTING OF STRUCTURES OR APPARATUS  NOT OTHERWISE PROVIDED FOR	1
G01N	INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES	0
G01P	MEASURING LINEAR OR ANGULAR SPEED  ACCELERATION  DECELERATION OR SHOCK  INDICATING PRESENCE OR?ABSENCE?OF MOVEMENT  ?INDICATING DIRECTION OF MOVEMENT? 	1
G01Q	SCANNING-PROBE TECHNIQUES OR APPARATUS  APPLICATIONS OF SCANNING-PROBE TECHNIQUES  e.g. SCANNING-PROBE MICROSCOPY 	0
G01R	MEASURING ELECTRIC VARIABLES  MEASURING MAGNETIC VARIABLES 	1
G01S	RADIO DIRECTION-FINDING  RADIO NAVIGATION  DETERMINING DISTANCE OR VELOCITY BY USE OF RADIO WAVES  LOCATING OR PRESENCE-DETECTING BY USE OF THE REFLECTION OR RERADIATION OF RADIO WAVES  ANALOGOUS ARRANGEMENTS USING OTHER WAVES	1
G01T	MEASUREMENT OF NUCLEAR OR X-RADIATION 	1
G01V	GEOPHYSICS  GRAVITATIONAL MEASUREMENTS  DETECTING MASSES OR OBJECTS  TAGS	0
G01W	METEOROLOGY	0
G02B	OPTICAL ELEMENTS  SYSTEMS OR APPARATUS 	0
G02C	SPECTACLES  SUNGLASSES OR GOGGLES INSOFAR AS THEY HAVE THE SAME FEATURES AS SPECTACLES  CONTACT LENSES	1
G02F	OPTICAL DEVICES OR ARRANGEMENTS FOR THE CONTROL OF LIGHT BY MODIFICATION OF THE OPTICAL PROPERTIES OF THE MEDIA OF THE ELEMENTS INVOLVED THEREIN  NON-LINEAR OPTICS  FREQUENCY-CHANGING OF LIGHT  OPTICAL LOGIC ELEMENTS  OPTICAL ANALOGUE/DIGITAL CONVERTERS	1
G03B	APPARATUS OR ARRANGEMENTS FOR TAKING PHOTOGRAPHS OR FOR PROJECTING OR VIEWING THEM  APPARATUS OR ARRANGEMENTS EMPLOYING ANALOGOUS TECHNIQUES USING WAVES OTHER THAN OPTICAL WAVES  ACCESSORIES THEREFOR	1
G03C	PHOTOSENSITIVE MATERIALS FOR PHOTOGRAPHIC PURPOSES  PHOTOGRAPHIC PROCESSES  e.g. CINE  X-RAY  COLOUR OR STEREO-PHOTOGRAPHIC PROCESSES  AUXILIARY PROCESSES IN PHOTOGRAPHY 	1
G03D	APPARATUS FOR PROCESSING EXPOSED PHOTOGRAPHIC MATERIALS  ACCESSORIES THEREFOR	1
G03F	PHOTOMECHANICAL PRODUCTION OF TEXTURED OR PATTERNED SURFACES  e.g. FOR PRINTING  FOR PROCESSING OF SEMICONDUCTOR DEVICES  MATERIALS THEREFOR  ORIGINALS THEREFOR  APPARATUS SPECIALLY ADAPTED THEREFOR	1
G03G	ELECTROGRAPHY  ELECTROPHOTOGRAPHY  MAGNETOGRAPHY 	1
G03H	HOLOGRAPHIC PROCESSES OR APPARATUS	1
G04B	MECHANICALLY-DRIVEN CLOCKS OR WATCHES  MECHANICAL PARTS OF CLOCKS OR WATCHES IN GENERAL  TIME-PIECES USING THE POSITION OF THE SUN  MOON  OR STARS 	0
G04C	ELECTROMECHANICAL CLOCKS OR WATCHES 	0
G04D	APPARATUS OR TOOLS SPECIALLY DESIGNED FOR MAKING OR MAINTAINING CLOCKS OR WATCHES	0
G04F	TIME-INTERVAL MEASURING	0
G04G	ELECTRONIC TIME-PIECES	0
G04R	RADIO-CONTROLLED TIME-PIECES	0
G05B	CONTROL OR REGULATING SYSTEMS IN GENERAL  FUNCTIONAL ELEMENTS OF SUCH SYSTEMS  MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS	0
G05D	SYSTEMS FOR CONTROLLING OR REGULATING NON-ELECTRIC VARIABLES 	0
G05F	SYSTEMS FOR REGULATING ELECTRIC OR MAGNETIC VARIABLES	1
G05G	CONTROL DEVICES OR SYSTEMS INSOFAR AS CHARACTERISED BY MECHANICAL FEATURES ONLY	0
G06C	DIGITAL COMPUTERS IN WHICH ALL THE COMPUTATION IS EFFECTED MECHANICALLY 	1
G06D	DIGITAL FLUID-PRESSURE COMPUTING DEVICES	0
G06E	OPTICAL COMPUTING DEVICES	1
G06F	ELECTRIC DIGITAL DATA PROCESSING 	0
G06G	ANALOGUE COMPUTERS	1
G06J	HYBRID COMPUTING ARRANGEMENTS	0
G06K	GRAPHICAL DATA READING   PRESENTATION OF DATA  RECORD CARRIERS  HANDLING RECORD CARRIERS	1
G06M	COUNTING MECHANISMS  COUNTING OF OBJECTS NOT OTHERWISE PROVIDED FOR	1
G06N	COMPUTING ARRANGEMENTS BASED ON SPECIFIC COMPUTATIONAL MODELS	1
G06Q	DATA PROCESSING SYSTEMS OR METHODS  SPECIALLY ADAPTED FOR ADMINISTRATIVE  COMMERCIAL  FINANCIAL  MANAGERIAL  SUPERVISORY OR FORECASTING PURPOSES  SYSTEMS OR METHODS SPECIALLY ADAPTED FOR ADMINISTRATIVE  COMMERCIAL  FINANCIAL  MANAGERIAL  SUPERVISORY OR FORECASTING PURPOSES  NOT OTHERWISE PROVIDED FOR	0
G06T	IMAGE DATA PROCESSING OR GENERATION  IN GENERAL	0
G06V	IMAGE OR VIDEO RECOGNITION OR UNDERSTANDING	0
G07B	TICKET-ISSUING APPARATUS  TAXIMETERS  ARRANGEMENTS OR APPARATUS FOR COLLECTING FARES  TOLLS OR ENTRANCE FEES AT ONE OR MORE CONTROL POINTS  ?FRANKING APPARATUS	0
G07C	TIME OR ATTENDANCE REGISTERS  REGISTERING OR INDICATING THE WORKING OF MACHINES  GENERATING RANDOM NUMBERS  VOTING OR LOTTERY APPARATUS  ARRANGEMENTS  SYSTEMS OR APPARATUS FOR CHECKING NOT PROVIDED FOR ELSEWHERE	0
G07D	HANDLING OF COINS OR OF VALUABLE PAPERS  e.g. TESTING  SORTING BY DENOMINATIONS  COUNTING  DISPENSING  CHANGING OR DEPOSITING	0
G07F	COIN-FREED OR LIKE APPARATUS	0
G07G	REGISTERING THE RECEIPT OF CASH  VALUABLES  OR TOKENS	0
G08B	SIGNALLING OR CALLING SYSTEMS  ORDER TELEGRAPHS  ALARM SYSTEMS	0
G08C	TRANSMISSION SYSTEMS FOR MEASURED VALUES  CONTROL OR SIMILAR SIGNALS	0
G08G	TRAFFIC CONTROL SYSTEMS 	0
G09B	EDUCATIONAL OR DEMONSTRATION APPLIANCES  APPLIANCES FOR TEACHING  OR COMMUNICATING WITH  THE BLIND  DEAF OR MUTE  MODELS  PLANETARIA  GLOBES  MAPS  DIAGRAMS	1
G09C	CIPHERING OR DECIPHERING APPARATUS FOR CRYPTOGRAPHIC OR OTHER PURPOSES INVOLVING THE NEED FOR SECRECY	1
G09D	RAILWAY OR LIKE TIME OR FARE TABLES  PERPETUAL CALENDARS	1
G09F	DISPLAYING  ADVERTISING  SIGNS  LABELS OR NAME-PLATES  SEALS	1
G09G	ARRANGEMENTS OR CIRCUITS FOR CONTROL OF INDICATING DEVICES USING STATIC MEANS TO PRESENT VARIABLE INFORMATION 	1
G10B	ORGANS  HARMONIUMS OR SIMILAR WIND MUSICAL INSTRUMENTS WITH ASSOCIATED BLOWING APPARATUS	1
G10C	PIANOS  HARPSICHORDS  SPINETS OR SIMILAR STRINGED MUSICAL INSTRUMENTS WITH ONE OR MORE KEYBOARDS 	1
G10D	STRINGED MUSICAL INSTRUMENTS  WIND MUSICAL INSTRUMENTS  ACCORDIONS OR CONCERTINAS  PERCUSSION MUSICAL INSTRUMENTS  AEOLIAN HARPS   SINGING-FLAME MUSICAL INSTRUMENTS  MUSICAL INSTRUMENTS NOT OTHERWISE PROVIDED FOR 	1
G10F	AUTOMATIC MUSICAL INSTRUMENTS 	0
G10G	REPRESENTATION OF MUSIC  RECORDING MUSIC IN NOTATION FORM  ACCESSORIES FOR MUSIC OR MUSICAL INSTRUMENTS NOT OTHERWISE PROVIDED FOR  e.g. SUPPORTS	0
G10H	ELECTROPHONIC MUSICAL INSTRUMENTS  INSTRUMENTS IN WHICH THE TONES ARE GENERATED BY ELECTROMECHANICAL MEANS OR ELECTRONIC GENERATORS  OR?IN WHICH THE TONES ARE SYNTHESISED FROM A DATA STORE	0
G10K	SOUND-PRODUCING DEVICES  ?METHODS OR DEVICES FOR PROTECTING AGAINST  OR FOR DAMPING  NOISE OR OTHER ACOUSTIC WAVES IN GENERAL  ACOUSTICS NOT OTHERWISE PROVIDED FOR	0
G10L	SPEECH ANALYSIS OR SYNTHESIS  SPEECH RECOGNITION  SPEECH OR VOICE PROCESSING  SPEECH OR AUDIO CODING OR DECODING	0
G11B	INFORMATION STORAGE BASED ON RELATIVE MOVEMENT BETWEEN RECORD CARRIER AND TRANSDUCER	0
G11C	STATIC STORES 	0
G12B	CONSTRUCTIONAL DETAILS OF INSTRUMENTS  OR COMPARABLE DETAILS OF OTHER APPARATUS  NOT OTHERWISE PROVIDED FOR	0
G16B	BIOINFORMATICS  i.e. INFORMATION AND COMMUNICATION TECHNOLOGY SPECIALLY ADAPTED FOR GENETIC OR PROTEIN-RELATED DATA PROCESSING IN COMPUTATIONAL MOLECULAR BIOLOGY 	1
G16C	COMPUTATIONAL CHEMISTRY  CHEMOINFORMATICS  COMPUTATIONAL MATERIALS SCIENCE	0
G16H	HEALTHCARE INFORMATICS  i.e. INFORMATION AND COMMUNICATION TECHNOLOGY SPECIALLY ADAPTED FOR THE HANDLING OR PROCESSING OF MEDICAL OR HEALTHCARE DATA	1
G16Y	INFORMATION AND COMMUNICATION TECHNOLOGY SPECIALLY ADAPTED FOR THE INTERNET OF THINGS 	0
G16Z	INFORMATION AND COMMUNICATION TECHNOLOGY SPECIALLY ADAPTED FOR SPECIFIC APPLICATION FIELDS  NOT OTHERWISE PROVIDED FOR	1
G21B	FUSION REACTORS 	0
G21C	NUCLEAR REACTORS 	1
G21D	NUCLEAR POWER PLANT	0
G21F	PROTECTION AGAINST X-RADIATION  GAMMA RADIATION  CORPUSCULAR RADIATION OR PARTICLE BOMBARDMENT  TREATING RADIOACTIVELY CONTAMINATED MATERIAL  DECONTAMINATION ARRANGEMENTS THEREFOR	1
G21G	CONVERSION OF CHEMICAL ELEMENTS  RADIOACTIVE SOURCES	1
G21H	OBTAINING ENERGY FROM RADIOACTIVE SOURCES  APPLICATIONS OF RADIATION FROM RADIOACTIVE SOURCES  NOT OTHERWISE PROVIDED FOR  UTILISING COSMIC RADIATION 	1
G21J	NUCLEAR EXPLOSIVES  APPLICATIONS THEREOF	0
G21K	TECHNIQUES FOR HANDLING PARTICLES OR IONISING?RADIATION NOT OTHERWISE PROVIDED FOR  IRRADIATION DEVICES  GAMMA RAY?OR X-RAY MICROSCOPES	0
G99Z	SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION	0
H01B	CABLES  CONDUCTORS  INSULATORS  SELECTION OF MATERIALS FOR THEIR CONDUCTIVE  INSULATING OR DIELECTRIC PROPERTIES	1
H01C	RESISTORS	1
H01F	MAGNETS  INDUCTANCES  TRANSFORMERS  SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES	1
H01G	CAPACITORS  CAPACITORS  RECTIFIERS  DETECTORS  SWITCHING DEVICES  LIGHT-SENSITIVE OR TEMPERATURE-SENSITIVE DEVICES OF THE ELECTROLYTIC TYPE 	1
H01H	ELECTRIC SWITCHES  RELAYS  SELECTORS  EMERGENCY PROTECTIVE DEVICES 	1
H01J	ELECTRIC DISCHARGE TUBES OR DISCHARGE LAMPS	1
H01K	ELECTRIC INCANDESCENT LAMPS	1
H01L	SEMICONDUCTOR DEVICES  ELECTRIC SOLID STATE DEVICES NOT OTHERWISE PROVIDED FOR	1
H01M	PROCESSES OR MEANS  e.g. BATTERIES  FOR THE DIRECT CONVERSION OF CHEMICAL ENERGY INTO ELECTRICAL ENERGY	0
